"time","vc.v_stim","vc.is_peak","vc.v_pulse","vc.vs_end","vc.v","vc.vs_peak"
42.98,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
42.99,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.01,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.02,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.03,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.04,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.05,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.06,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.07,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.08,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.09,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.1,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.11,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.12,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.13,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.14,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.15,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.16,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.17,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.18,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.19,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.2,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.21,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.22,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.23,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.24,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.25,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.26,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.27,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.28,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.29,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.3,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.31,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.32,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.33,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.34,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.35,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.36,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.37,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.38,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.39,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.4,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.41,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.42,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.43,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.44,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.45,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.46,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.47,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.48,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.49,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.5,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.51,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.52,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.53,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.54,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.55,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.56,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.57,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.58,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.59,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.6,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.61,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.62,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.63,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.64,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.65,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.66,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.67,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.68,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.69,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.7,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.71,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.72,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.73,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.74,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.75,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.76,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.77,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.78,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.79,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.8,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.81,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.82,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.83,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.84,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.85,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.86,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.87,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.88,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.89,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.9,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.91,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.92,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.93,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.94,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.95,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.96,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.97,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.98,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
43.99,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.01,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.02,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.03,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.04,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.05,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.06,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.07,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.08,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.09,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.1,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.11,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.12,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.13,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.14,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.15,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.16,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.17,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.18,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.19,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.2,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.21,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.22,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.23,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.24,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.25,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.26,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.27,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.28,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.29,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.3,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.31,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.32,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.33,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.34,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.35,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.36,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.37,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.38,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.39,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.4,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.41,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.42,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.43,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.44,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.45,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.46,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.47,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.48,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.49,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.5,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.51,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.52,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.53,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.54,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.55,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.56,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.57,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.58,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.59,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.6,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.61,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.62,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.63,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.64,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.65,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.66,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.67,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.68,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.69,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.7,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.71,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.72,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.73,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.74,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.75,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.76,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.77,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.78,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.79,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.8,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.81,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.82,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.83,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.84,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.85,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.86,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.87,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.88,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.89,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.9,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.91,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.92,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.93,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.94,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.95,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.96,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.97,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.98,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
44.99,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
45,-0.07000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.07000000000000001,-0.02500000000000001
45,-0.02000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.02000000000000001,-0.02500000000000001
45.00476023614357,-0.02000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.02000000000000001,-0.02500000000000001
45.00476023614357,-0.02000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.02000000000000001,-0.02500000000000001
45.01,-0.02000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.02000000000000001,-0.02500000000000001
45.02,-0.02000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.02000000000000001,-0.02500000000000001
45.03,-0.02000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.02000000000000001,-0.02500000000000001
45.04,-0.02000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.02000000000000001,-0.02500000000000001
45.05,-0.02000000000000001,-5.930385013404625e-11,-0.02000000000000001,-0.02500000000000001,-0.02000000000000001,-0.02500000000000001
