"time","an.cell.l2.v","n.cell.l2.v","nh.cell.l2.v","an.cell.v","n.cell.v","nh.cell.v"
0.1018,-0.03075272383504026,-0.0405930953560624,-0.03325709584530568,-0.03075272383504026,-0.0405930953560624,-0.03325709584530568
0.1019,-0.03077515219417114,-0.04057882124748821,-0.0333131352714509,-0.03077515219417114,-0.04057882124748821,-0.0333131352714509
0.102,-0.03079741058795482,-0.04056452733075797,-0.03336865549326423,-0.03079741058795482,-0.04056452733075797,-0.03336865549326423
0.1021,-0.03081950017490011,-0.04055021349542409,-0.03342365985521591,-0.03081950017490011,-0.04055021349542409,-0.03342365985521591
0.1022,-0.03084142210872016,-0.04053587963025047,-0.03347815171256335,-0.03084142210872016,-0.04053587963025047,-0.03347815171256335
0.1023,-0.03086317753828387,-0.04052152562320461,-0.03353213443027281,-0.03086317753828387,-0.04052152562320461,-0.03353213443027281
0.1024,-0.03088476760757058,-0.04050715136144953,-0.03358561138199136,-0.03088476760757058,-0.04050715136144953,-0.03358561138199136
0.1025,-0.03090619345562487,-0.04049275673133582,-0.03363858594902263,-0.03090619345562487,-0.04049275673133582,-0.03363858594902263
0.1026,-0.0309274562165139,-0.04047834161839331,-0.03369106151934163,-0.0309274562165139,-0.04047834161839331,-0.03369106151934163
0.1027,-0.03094855701928532,-0.04046390590732299,-0.03374304148661912,-0.03094855701928532,-0.04046390590732299,-0.03374304148661912
0.1028,-0.03096949698792874,-0.04044944948198839,-0.03379452924930358,-0.03096949698792874,-0.04044944948198839,-0.03379452924930358
0.1029,-0.03099027724133719,-0.0404349722254073,-0.03384552820970309,-0.03099027724133719,-0.0404349722254073,-0.03384552820970309
0.103,-0.03101089889327081,-0.04042047401974311,-0.03389604177310236,-0.03101089889327081,-0.04042047401974311,-0.03389604177310236
0.1031,-0.03103136305232134,-0.04040595474629614,-0.03394607334689338,-0.03103136305232134,-0.04040595474629614,-0.03394607334689338
0.1032,-0.03105167082187935,-0.04039141428549493,-0.03399562633975075,-0.03105167082187935,-0.04039141428549493,-0.03399562633975075
0.1033,-0.03107182330010225,-0.04037685251688719,-0.03404470416081851,-0.03107182330010225,-0.04037685251688719,-0.03404470416081851
0.1034,-0.0310918215798838,-0.04036226931913105,-0.03409331021892188,-0.0310918215798838,-0.04036226931913105,-0.03409331021892188
0.1035,-0.03111166674882473,-0.04034766456998574,-0.03414144792179801,-0.03111166674882473,-0.04034766456998574,-0.03414144792179801
0.1036,-0.03113135988920536,-0.04033303814630253,-0.03418912067535704,-0.03113135988920536,-0.04033303814630253,-0.03418912067535704
0.1037,-0.03115090207795965,-0.04031838992401533,-0.03423633188296816,-0.03115090207795965,-0.04031838992401533,-0.03423633188296816
0.1038,-0.03117029438665011,-0.04030371977813133,-0.03428308494475857,-0.03117029438665011,-0.04030371977813133,-0.03428308494475857
0.1039,-0.03118953788144428,-0.04028902758272138,-0.03432938325693884,-0.03118953788144428,-0.04028902758272138,-0.03432938325693884
0.104,-0.03120863362309208,-0.04027431321091042,-0.03437523021114154,-0.03120863362309208,-0.04027431321091042,-0.03437523021114154
0.1041,-0.0312275826669057,-0.04025957653486761,-0.03442062919380066,-0.0312275826669057,-0.04025957653486761,-0.03442062919380066
0.1042,-0.03124638606273938,-0.04024481742579649,-0.03446558358553165,-0.03124638606273938,-0.04024481742579649,-0.03446558358553165
0.1043,-0.03126504485497127,-0.04023003575392498,-0.0345100967605411,-0.03126504485497127,-0.04023003575392498,-0.0345100967605411
0.1044,-0.03128356008248549,-0.04021523138849516,-0.03455417208604366,-0.03128356008248549,-0.04021523138849516,-0.03455417208604366
0.1045,-0.03130193277865689,-0.04020040419775316,-0.03459781292172047,-0.03130193277865689,-0.04020040419775316,-0.03459781292172047
0.1046,-0.03132016397133589,-0.04018555404893854,-0.03464102261917833,-0.03132016397133589,-0.04018555404893854,-0.03464102261917833
0.1047,-0.03133825468283472,-0.04017068080827398,-0.03468380452143351,-0.03133825468283472,-0.04017068080827398,-0.03468380452143351
0.1048,-0.03135620592991444,-0.04015578434095452,-0.03472616196240613,-0.03135620592991444,-0.04015578434095452,-0.03472616196240613
0.1049,-0.03137401872377379,-0.04014086451113685,-0.03476809826644533,-0.03137401872377379,-0.04014086451113685,-0.03476809826644533
0.105,-0.03139169407003872,-0.04012592118192829,-0.0348096167478641,-0.03139169407003872,-0.04012592118192829,-0.0348096167478641
0.1051,-0.03140923296875286,-0.04011095421537583,-0.03485072071049036,-0.03140923296875286,-0.04011095421537583,-0.03485072071049036
0.1052,-0.03142663641436895,-0.0400959634724549,-0.03489141344723275,-0.03142663641436895,-0.0400959634724549,-0.03489141344723275
0.1053,-0.03144390539574148,-0.04008094881305807,-0.03493169823966587,-0.03144390539574148,-0.04008094881305807,-0.03493169823966587
0.1054,-0.03146104089612053,-0.04006591009598352,-0.03497157835763496,-0.03146104089612053,-0.04006591009598352,-0.03497157835763496
0.1055,-0.03147804389314619,-0.04005084717892349,-0.03501105705886805,-0.03147804389314619,-0.04005084717892349,-0.03501105705886805
0.1056,-0.03149491535884394,-0.04003575991845238,-0.03505013758860753,-0.03149491535884394,-0.04003575991845238,-0.03505013758860753
0.1057,-0.03151165625962084,-0.04002064817001507,-0.03508882317924909,-0.03151165625962084,-0.04002064817001507,-0.03508882317924909
0.1058,-0.03152826755626333,-0.04000551178791464,-0.03512711705001063,-0.03152826755626333,-0.04000551178791464,-0.03512711705001063
0.1059,-0.03154475020393511,-0.0399903506253002,-0.03516502240660044,-0.03154475020393511,-0.0399903506253002,-0.03516502240660044
0.106,-0.03156110515217632,-0.03997516453415455,-0.03520254244090556,-0.03156110515217632,-0.03997516453415455,-0.03520254244090556
0.1061,-0.03157733334490299,-0.03995995336528169,-0.03523968033068548,-0.03157733334490299,-0.03995995336528169,-0.03523968033068548
0.1062,-0.03159343572040825,-0.03994471696829398,-0.03527643923929317,-0.03159343572040825,-0.03994471696829398,-0.03527643923929317
0.1063,-0.03160941321136362,-0.03992945519159941,-0.03531282231539726,-0.03160941321136362,-0.03992945519159941,-0.03531282231539726
0.1064,-0.03162526674482136,-0.03991416788238848,-0.03534883269272025,-0.03162526674482136,-0.03991416788238848,-0.03534883269272025
0.1065,-0.03164099724221724,-0.03989885488662107,-0.03538447348978412,-0.03164099724221724,-0.03989885488662107,-0.03538447348978412
0.1066,-0.0316566056193746,-0.0398835160490131,-0.03541974780967568,-0.0316566056193746,-0.0398835160490131,-0.03541974780967568
0.1067,-0.03167209278650884,-0.03986815121302284,-0.03545465873981915,-0.03167209278650884,-0.03986815121302284,-0.03545465873981915
0.1068,-0.03168745964823261,-0.03985276022083734,-0.03548920935175886,-0.03168745964823261,-0.03985276022083734,-0.03548920935175886
0.1069,-0.03170270710356171,-0.03983734291335848,-0.03552340270095208,-0.03170270710356171,-0.03983734291335848,-0.03552340270095208
0.107,-0.03171783604592151,-0.0398218991301889,-0.03555724182657356,-0.03171783604592151,-0.0398218991301889,-0.03555724182657356
0.1071,-0.03173284736315459,-0.03980642870961772,-0.03559072975133411,-0.03173284736315459,-0.03980642870961772,-0.03559072975133411
0.1072,-0.0317477419375284,-0.03979093148860605,-0.03562386948130287,-0.0317477419375284,-0.03979093148860605,-0.03562386948130287
0.1073,-0.03176252064574386,-0.03977540730277236,-0.03565666400574315,-0.03176252064574386,-0.03977540730277236,-0.03565666400574315
0.1074,-0.03177718435894425,-0.0397598559863778,-0.03568911629695149,-0.03177718435894425,-0.0397598559863778,-0.03568911629695149
0.1075,-0.03179173394272528,-0.03974427737231087,-0.03572122931011779,-0.03179173394272528,-0.03974427737231087,-0.03572122931011779
0.1076,-0.03180617025714532,-0.03972867129207242,-0.03575300598318364,-0.03180617025714532,-0.03972867129207242,-0.03575300598318364
0.1077,-0.03182049415673625,-0.03971303757576008,-0.03578444923671406,-0.03182049415673625,-0.03971303757576008,-0.03578444923671406
0.1078,-0.03183470649051461,-0.03969737605205269,-0.03581556197377254,-0.03183470649051461,-0.03969737605205269,-0.03581556197377254
0.1079,-0.03184880810199402,-0.03968168654819439,-0.0358463470798131,-0.03184880810199402,-0.03968168654819439,-0.0358463470798131
0.108,-0.03186279982919742,-0.03966596888997854,-0.03587680742257358,-0.03186279982919742,-0.03966596888997854,-0.03587680742257358
0.1081,-0.03187668250467007,-0.03965022290173144,-0.03590694585197855,-0.03187668250467007,-0.03965022290173144,-0.03590694585197855
0.1082,-0.03189045695549297,-0.03963444840629587,-0.03593676520004713,-0.03189045695549297,-0.03963444840629587,-0.03593676520004713
0.1083,-0.03190412400329691,-0.03961864522501431,-0.03596626828081274,-0.03190412400329691,-0.03961864522501431,-0.03596626828081274
0.1084,-0.03191768446427689,-0.03960281317771193,-0.03599545789024784,-0.03191768446427689,-0.03960281317771193,-0.03599545789024784
0.1085,-0.03193113914920701,-0.03958695208267946,-0.03602433680619446,-0.03193113914920701,-0.03958695208267946,-0.03602433680619446
0.1086,-0.03194448886345566,-0.0395710617566557,-0.03605290778830152,-0.03194448886345566,-0.0395710617566557,-0.03605290778830152
0.1087,-0.03195773440700129,-0.03955514201480999,-0.03608117357796847,-0.03195773440700129,-0.03955514201480999,-0.03608117357796847
0.1088,-0.03197087657444869,-0.03953919267072413,-0.03610913689829848,-0.03197087657444869,-0.03953919267072413,-0.03610913689829848
0.1089,-0.03198391615504545,-0.03952321353637421,-0.0361368004540533,-0.03198391615504545,-0.03952321353637421,-0.0361368004540533
0.109,-0.03199685393269891,-0.03950720442211234,-0.03616416693161646,-0.03199685393269891,-0.03950720442211234,-0.03616416693161646
0.1091,-0.03200969068599333,-0.03949116513664794,-0.03619123899895849,-0.03200969068599333,-0.03949116513664794,-0.03619123899895849
0.1092,-0.03202242718820782,-0.0394750954870287,-0.03621801930561468,-0.03202242718820782,-0.0394750954870287,-0.03621801930561468
0.1093,-0.03203506420733425,-0.03945899527862152,-0.03624451048266208,-0.03203506420733425,-0.03945899527862152,-0.03624451048266208
0.1094,-0.03204760250609568,-0.03944286431509289,-0.03627071514270404,-0.03204760250609568,-0.03944286431509289,-0.03627071514270404
0.1095,-0.03206004284196489,-0.03942670239838941,-0.03629663587985719,-0.03206004284196489,-0.03942670239838941,-0.03629663587985719
0.1096,-0.0320723859671836,-0.03941050932871753,-0.03632227526974809,-0.0320723859671836,-0.03941050932871753,-0.03632227526974809
0.1097,-0.03208463262878177,-0.03939428490452335,-0.03634763586951087,-0.03208463262878177,-0.03939428490452335,-0.03634763586951087
0.1098,-0.03209678356859726,-0.039378028922472,-0.03637272021779039,-0.03209678356859726,-0.039378028922472,-0.03637272021779039
0.1099,-0.03210883952329557,-0.03936174117742689,-0.03639753083474848,-0.03210883952329557,-0.03936174117742689,-0.03639753083474848
0.11,-0.03212080122439026,-0.03934542146242842,-0.03642207022207664,-0.03212080122439026,-0.03934542146242842,-0.03642207022207664
0.1101,-0.03213266939826334,-0.03932906956867249,-0.03644634086301223,-0.03213266939826334,-0.03932906956867249,-0.03644634086301223
0.1102,-0.03214444476618603,-0.03931268528548878,-0.03647034522235759,-0.03214444476618603,-0.03931268528548878,-0.03647034522235759
0.1103,-0.03215612804433972,-0.03929626840031862,-0.03649408574650328,-0.03215612804433972,-0.03929626840031862,-0.03649408574650328
0.1104,-0.03216771994383712,-0.03927981869869271,-0.03651756486345461,-0.03216771994383712,-0.03927981869869271,-0.03651756486345461
0.1105,-0.03217922117074384,-0.03926333596420817,-0.03654078498286401,-0.03217922117074384,-0.03926333596420817,-0.03654078498286401
0.1106,-0.03219063242610006,-0.03924681997850559,-0.03656374849606408,-0.03219063242610006,-0.03924681997850559,-0.03656374849606408
0.1107,-0.03220195440594235,-0.03923027052124561,-0.03658645777610545,-0.03220195440594235,-0.03923027052124561,-0.03658645777610545
0.1108,-0.03221318780132573,-0.03921368737008528,-0.03660891517779561,-0.03221318780132573,-0.03921368737008528,-0.03660891517779561
0.1109,-0.03222433329834611,-0.03919707030065388,-0.03663112303774494,-0.03222433329834611,-0.03919707030065388,-0.03663112303774494
0.111,-0.03223539157816267,-0.03918041908652841,-0.0366530836744121,-0.03223539157816267,-0.03918041908652841,-0.0366530836744121
0.1111,-0.03224636331702058,-0.03916373349920891,-0.03667479938815372,-0.03224636331702058,-0.03916373349920891,-0.03667479938815372
0.1112,-0.03225724918627373,-0.03914701330809335,-0.03669627246127535,-0.03225724918627373,-0.03914701330809335,-0.03669627246127535
0.1113,-0.03226804985240784,-0.03913025828045202,-0.03671750515808771,-0.03226804985240784,-0.03913025828045202,-0.03671750515808771
0.1114,-0.0322787659770636,-0.03911346818140155,-0.03673849972496341,-0.0322787659770636,-0.03911346818140155,-0.03673849972496341
0.1115,-0.03228939821705996,-0.0390966427738787,-0.03675925839039669,-0.03228939821705996,-0.0390966427738787,-0.03675925839039669
0.1116,-0.0322999472244176,-0.03907978181861378,-0.03677978336506477,-0.0322999472244176,-0.03907978181861378,-0.03677978336506477
0.1117,-0.03231041364638244,-0.03906288507410341,-0.03680007684189262,-0.03231041364638244,-0.03906288507410341,-0.03680007684189262
0.1118,-0.03232079812544949,-0.03904595229658308,-0.03682014099611954,-0.03232079812544949,-0.03904595229658308,-0.03682014099611954
0.1119,-0.03233110129938658,-0.03902898323999926,-0.03683997798536733,-0.03233110129938658,-0.03902898323999926,-0.03683997798536733
0.112,-0.03234132380125839,-0.03901197765598108,-0.03685958994971058,-0.03234132380125839,-0.03901197765598108,-0.03685958994971058
0.1121,-0.03235146625945042,-0.03899493529381168,-0.03687897901174849,-0.03235146625945042,-0.03899493529381168,-0.03687897901174849
0.1122,-0.03236152929769327,-0.03897785590039893,-0.03689814727667994,-0.03236152929769327,-0.03897785590039893,-0.03689814727667994
0.1123,-0.03237151353508681,-0.03896073922024574,-0.03691709683237863,-0.03237151353508681,-0.03896073922024574,-0.03691709683237863
0.1124,-0.03238141958612459,-0.0389435849954201,-0.03693582974947082,-0.03238141958612459,-0.0389435849954201,-0.03693582974947082
0.1125,-0.03239124806071824,-0.03892639296552466,-0.0369543480814134,-0.03239124806071824,-0.03892639296552466,-0.0369543480814134
0.1126,-0.032400999564222,-0.03890916286766551,-0.0369726538645756,-0.032400999564222,-0.03890916286766551,-0.0369726538645756
0.1127,-0.0324106746974573,-0.03889189443642083,-0.03699074911832036,-0.0324106746974573,-0.03889189443642083,-0.03699074911832036
0.1128,-0.03242027405673747,-0.03887458740380882,-0.03700863584508768,-0.03242027405673747,-0.03887458740380882,-0.03700863584508768
0.1129,-0.03242979823389233,-0.0388572414992555,-0.03702631603047869,-0.03242979823389233,-0.0388572414992555,-0.03702631603047869
0.113,-0.03243924781629311,-0.03883985644956156,-0.03704379164334208,-0.03243924781629311,-0.03883985644956156,-0.03704379164334208
0.1131,-0.03244862338687719,-0.03882243197886889,-0.03706106463586083,-0.03244862338687719,-0.03882243197886889,-0.03706106463586083
0.1132,-0.032457925524173,-0.03880496780862663,-0.03707813694364034,-0.032457925524173,-0.03880496780862663,-0.03707813694364034
0.1133,-0.03246715480232489,-0.03878746365755677,-0.03709501048579715,-0.03246715480232489,-0.03878746365755677,-0.03709501048579715
0.1134,-0.03247631179111816,-0.03876991924161904,-0.03711168716504924,-0.03247631179111816,-0.03876991924161904,-0.03711168716504924
0.1135,-0.03248539705600394,-0.03875233427397517,-0.03712816886780725,-0.03248539705600394,-0.03875233427397517,-0.03712816886780725
0.1136,-0.03249441115812432,-0.03873470846495287,-0.03714445746426615,-0.03249441115812432,-0.03873470846495287,-0.03714445746426615
0.1137,-0.03250335465433728,-0.03871704152200905,-0.03716055480849787,-0.03250335465433728,-0.03871704152200905,-0.03716055480849787
0.1138,-0.03251222809724175,-0.03869933314969264,-0.03717646273854472,-0.03251222809724175,-0.03869933314969264,-0.03717646273854472
0.1139,-0.03252103203520273,-0.03868158304960648,-0.03719218307651388,-0.03252103203520273,-0.03868158304960648,-0.03719218307651388
0.114,-0.03252976701237634,-0.03866379092036886,-0.03720771762867212,-0.03252976701237634,-0.03866379092036886,-0.03720771762867212
0.1141,-0.03253843356873486,-0.03864595645757438,-0.0372230681855413,-0.03253843356873486,-0.03864595645757438,-0.0372230681855413
0.1142,-0.03254703224009189,-0.03862807935375447,-0.03723823652199423,-0.03254703224009189,-0.03862807935375447,-0.03723823652199423
0.1143,-0.0325555635581273,-0.03861015929833664,-0.03725322439735164,-0.0325555635581273,-0.03861015929833664,-0.03725322439735164
0.1144,-0.03256402805041248,-0.03859219597760354,-0.03726803355547921,-0.03256402805041248,-0.03859219597760354,-0.03726803355547921
0.1145,-0.03257242624043524,-0.03857418907465129,-0.0372826657248851,-0.03257242624043524,-0.03857418907465129,-0.0372826657248851
0.1146,-0.03258075864762499,-0.03855613826934719,-0.03729712261881785,-0.03258075864762499,-0.03855613826934719,-0.03729712261881785
0.1147,-0.03258902578737766,-0.03853804323828658,-0.03731140593536485,-0.03258902578737766,-0.03853804323828658,-0.03731140593536485
0.1148,-0.03259722817108081,-0.03851990365474893,-0.03732551735755121,-0.03259722817108081,-0.03851990365474893,-0.03732551735755121
0.1149,-0.03260536630613856,-0.03850171918865349,-0.0373394585534386,-0.03260536630613856,-0.03850171918865349,-0.0373394585534386
0.115,-0.03261344069599659,-0.0384834895065141,-0.03735323117622455,-0.03261344069599659,-0.0384834895065141,-0.03735323117622455
0.1151,-0.03262145184016709,-0.03846521427139328,-0.03736683686434205,-0.03262145184016709,-0.03846521427139328,-0.03736683686434205
0.1152,-0.03262940023425359,-0.03844689314285527,-0.03738027724155934,-0.03262940023425359,-0.03844689314285527,-0.03738027724155934
0.1153,-0.03263728636997588,-0.03842852577691867,-0.03739355391707978,-0.03263728636997588,-0.03842852577691867,-0.03739355391707978
0.1154,-0.03264511073519488,-0.03841011182600811,-0.03740666848564189,-0.03264511073519488,-0.03841011182600811,-0.03740666848564189
0.1155,-0.03265287381393735,-0.03839165093890553,-0.0374196225276196,-0.03265287381393735,-0.03839165093890553,-0.0374196225276196
0.1156,-0.03266057608642064,-0.03837314276069946,-0.03743241760912241,-0.03266057608642064,-0.03837314276069946,-0.03743241760912241
0.1157,-0.03266821802907733,-0.03835458693273303,-0.03744505528209604,-0.03266821802907733,-0.03835458693273303,-0.03744505528209604
0.1158,-0.03267580011458,-0.03833598309255488,-0.03745753708442236,-0.03267580011458,-0.03833598309255488,-0.03745753708442236
0.1159,-0.03268332281186579,-0.03831733087386668,-0.03746986454001981,-0.03268332281186579,-0.03831733087386668,-0.03746986454001981
0.116,-0.03269078658616121,-0.03829862990647265,-0.0374820391589437,-0.03269078658616121,-0.03829862990647265,-0.0374820391589437
0.1161,-0.03269819189900631,-0.03827987981622193,-0.03749406243748672,-0.03269819189900631,-0.03827987981622193,-0.03749406243748672
0.1162,-0.0327055392082784,-0.03826108022494019,-0.03750593585827972,-0.0327055392082784,-0.03826108022494019,-0.03750593585827972
0.1163,-0.03271282896821823,-0.03824223075040397,-0.03751766089039116,-0.03271282896821823,-0.03824223075040397,-0.03751766089039116
0.1164,-0.03272006162945233,-0.03822333100625157,-0.03752923898942663,-0.03272006162945233,-0.03822333100625157,-0.03752923898942663
0.1165,-0.03272723763901908,-0.038204380601955,-0.03754067159763087,-0.03272723763901908,-0.038204380601955,-0.03754067159763087
0.1166,-0.03273435744039123,-0.03818537914273313,-0.03755196014398519,-0.03273435744039123,-0.03818537914273313,-0.03755196014398519
0.1167,-0.03274142147350069,-0.03816632622950396,-0.03756310604430832,-0.03274142147350069,-0.03816632622950396,-0.03756310604430832
0.1168,-0.03274843017476323,-0.03814722145883383,-0.03757411070135667,-0.03274843017476323,-0.03814722145883383,-0.03757411070135667
0.1169,-0.03275538397710069,-0.03812806442284793,-0.03758497550491998,-0.03275538397710069,-0.03812806442284793,-0.03758497550491998
0.117,-0.03276228330996745,-0.03810885470920612,-0.03759570183192661,-0.03276228330996745,-0.03810885470920612,-0.03759570183192661
0.1171,-0.03276912859937091,-0.03808959190098986,-0.03760629104653378,-0.03276912859937091,-0.03808959190098986,-0.03760629104653378
0.1172,-0.03277592026789868,-0.03807027557668702,-0.03761674450023535,-0.03277592026789868,-0.03807027557668702,-0.03761674450023535
0.1173,-0.0327826587347398,-0.03805090531008957,-0.03762706353195314,-0.0327826587347398,-0.03805090531008957,-0.03762706353195314
0.1174,-0.03278934441570883,-0.03803148067023466,-0.03763724946813684,-0.03278934441570883,-0.03803148067023466,-0.03763724946813684
0.1175,-0.03279597772327062,-0.03801200122135259,-0.03764730362286512,-0.03279597772327062,-0.03801200122135259,-0.03764730362286512
0.1176,-0.03280255906656107,-0.03799246652275951,-0.03765722729793504,-0.03280255906656107,-0.03799246652275951,-0.03765722729793504
0.1177,-0.03280908885141393,-0.03797287612883611,-0.03766702178297037,-0.03280908885141393,-0.03797287612883611,-0.03766702178297037
0.1178,-0.03281556748038024,-0.03795322958889996,-0.03767668835550544,-0.03281556748038024,-0.03795322958889996,-0.03767668835550544
0.1179,-0.03282199535275482,-0.03793352644718015,-0.0376862282810934,-0.03282199535275482,-0.03793352644718015,-0.0376862282810934
0.118,-0.03282837286459731,-0.03791376624271269,-0.03769564281339488,-0.03282837286459731,-0.03791376624271269,-0.03769564281339488
0.1181,-0.03283470040875511,-0.03789394850926357,-0.03770493319427366,-0.03283470040875511,-0.03789394850926357,-0.03770493319427366
0.1182,-0.03284097837488811,-0.03787407277527818,-0.03771410065389902,-0.03284097837488811,-0.03787407277527818,-0.03771410065389902
0.1183,-0.03284720714948824,-0.03785413856375347,-0.03772314641082791,-0.03284720714948824,-0.03785413856375347,-0.03772314641082791
0.1184,-0.03285338711590614,-0.03783414539221715,-0.03773207167211561,-0.03285338711590614,-0.03783414539221715,-0.03773207167211561
0.1185,-0.03285951865436973,-0.03781409277258482,-0.03774087763339331,-0.03285951865436973,-0.03781409277258482,-0.03774087763339331
0.1186,-0.03286560214200979,-0.03779398021112266,-0.03774956547897473,-0.03286560214200979,-0.03779398021112266,-0.03774956547897473
0.1187,-0.03287163795288094,-0.03777380720834059,-0.03775813638194336,-0.03287163795288094,-0.03777380720834059,-0.03775813638194336
0.1188,-0.03287762645798325,-0.03775357325889394,-0.03776659150424223,-0.03287762645798325,-0.03775357325889394,-0.03776659150424223
0.1189,-0.03288356802528691,-0.03773327785153472,-0.03777493199677732,-0.03288356802528691,-0.03773327785153472,-0.03777493199677732
0.119,-0.03288946301975047,-0.03771292046895951,-0.03778315899949254,-0.03288946301975047,-0.03771292046895951,-0.03778315899949254
0.1191,-0.03289531180334735,-0.0376925005877898,-0.03779127364148097,-0.03289531180334735,-0.0376925005877898,-0.03779127364148097
0.1192,-0.03290111473508359,-0.03767201767841132,-0.03779927704105771,-0.03290111473508359,-0.03767201767841132,-0.03779927704105771
0.1193,-0.03290687217102232,-0.0376514712049224,-0.03780717030586225,-0.03290687217102232,-0.0376514712049224,-0.03780717030586225
0.1194,-0.03291258446430473,-0.03763086062502525,-0.03781495453294557,-0.03291258446430473,-0.03763086062502525,-0.03781495453294557
0.1195,-0.03291825196517021,-0.03761018538990184,-0.03782263080885303,-0.03291825196517021,-0.03761018538990184,-0.03782263080885303
0.1196,-0.03292387502098103,-0.03758944494416819,-0.03783020020972817,-0.03292387502098103,-0.03758944494416819,-0.03783020020972817
0.1197,-0.03292945397623923,-0.03756863872569342,-0.03783766380138082,-0.03292945397623923,-0.03756863872569342,-0.03783766380138082
0.1198,-0.0329349891726128,-0.03754776616558156,-0.03784502263939797,-0.0329349891726128,-0.03754776616558156,-0.03784502263939797
0.1199,-0.03294048094895274,-0.0375268266879905,-0.03785227776921212,-0.03294048094895274,-0.0375268266879905,-0.03785227776921212
0.12,-0.03294592964131619,-0.03750581971006275,-0.03785943022619864,-0.03294592964131619,-0.03750581971006275,-0.03785943022619864
0.1201,-0.03295133558298756,-0.03748474464181537,-0.03786648103576279,-0.03295133558298756,-0.03748474464181537,-0.03786648103576279
0.1202,-0.03295669910449708,-0.0374636008859854,-0.0378734312134154,-0.03295669910449708,-0.0374636008859854,-0.0378734312134154
0.1203,-0.03296202053364539,-0.03744238783798753,-0.03788028176487658,-0.03296202053364539,-0.03744238783798753,-0.03788028176487658
0.1204,-0.0329673001955192,-0.0374211048856997,-0.03788703368613738,-0.0329673001955192,-0.0374211048856997,-0.03788703368613738
0.1205,-0.03297253841251699,-0.03739975140944627,-0.03789368796356899,-0.03297253841251699,-0.03739975140944627,-0.03789368796356899
0.1206,-0.03297773550436534,-0.0373783267817937,-0.03790024557398761,-0.03297773550436534,-0.0373783267817937,-0.03790024557398761
0.1207,-0.03298289178814088,-0.03735683036745974,-0.03790670748474575,-0.03298289178814088,-0.03735683036745974,-0.03790670748474575
0.1208,-0.03298800757829132,-0.03733526152320297,-0.0379130746538192,-0.03298800757829132,-0.03733526152320297,-0.0379130746538192
0.1209,-0.03299308318665257,-0.03731361959763131,-0.03791934802987567,-0.03299308318665257,-0.03731361959763131,-0.03791934802987567
0.121,-0.03299811892247309,-0.03729190393116463,-0.0379255285523776,-0.03299811892247309,-0.03729190393116463,-0.0379255285523776
0.1211,-0.0330031150924284,-0.0372701138557805,-0.03793161715163807,-0.0330031150924284,-0.0372701138557805,-0.03793161715163807
0.1212,-0.03300807200064616,-0.03724824869499906,-0.03793761474892742,-0.03300807200064616,-0.03724824869499906,-0.03793761474892742
0.1213,-0.03301298994872199,-0.03722630776365182,-0.03794352225653492,-0.03301298994872199,-0.03722630776365182,-0.03794352225653492
0.1214,-0.03301786923573994,-0.03720429036776444,-0.03794934057785385,-0.03301786923573994,-0.03720429036776444,-0.03794934057785385
0.1215,-0.03302271015829357,-0.03718219580444697,-0.03795507060746823,-0.03302271015829357,-0.03718219580444697,-0.03795507060746823
0.1216,-0.03302751301050162,-0.03716002336165806,-0.03796071323121457,-0.03302751301050162,-0.03716002336165806,-0.03796071323121457
0.1217,-0.03303227808403197,-0.03713777231817165,-0.0379662693262829,-0.03303227808403197,-0.03713777231817165,-0.0379662693262829
0.1218,-0.03303700566811545,-0.03711544194328639,-0.03797173976126925,-0.03303700566811545,-0.03711544194328639,-0.03797173976126925
0.1219,-0.03304169604956952,-0.03709303149679082,-0.03797712539627531,-0.03304169604956952,-0.03709303149679082,-0.03797712539627531
0.122,-0.03304634951281412,-0.03707054022872239,-0.03798242708297105,-0.03304634951281412,-0.03707054022872239,-0.03798242708297105
0.1221,-0.03305096633989069,-0.03704796737920772,-0.03798764566467158,-0.03305096633989069,-0.03704796737920772,-0.03798764566467158
0.1222,-0.03305554681048296,-0.03702531217835637,-0.03799278197642365,-0.03305554681048296,-0.03702531217835637,-0.03799278197642365
0.1223,-0.03306009120193144,-0.03700257384597219,-0.03799783684506102,-0.03306009120193144,-0.03700257384597219,-0.03799783684506102
0.1224,-0.0330645997892568,-0.03697975159152487,-0.03800281108930306,-0.0330645997892568,-0.03697975159152487,-0.03800281108930306
0.1225,-0.03306907284517317,-0.03695684461381776,-0.03800770551980436,-0.03306907284517317,-0.03695684461381776,-0.03800770551980436
0.1226,-0.03307351064011016,-0.03693385210092643,-0.03801252093924708,-0.03307351064011016,-0.03693385210092643,-0.03801252093924708
0.1227,-0.03307791344222907,-0.03691077322994999,-0.03801725814240448,-0.03307791344222907,-0.03691077322994999,-0.03801725814240448
0.1228,-0.0330822815174401,-0.03688760716679784,-0.03802191791620997,-0.0330822815174401,-0.03688760716679784,-0.03802191791620997
0.1229,-0.03308661512942314,-0.0368643530660896,-0.03802650103984275,-0.03308661512942314,-0.0368643530660896,-0.03802650103984275
0.123,-0.03309091453964094,-0.03684101007080264,-0.03803100828477752,-0.03309091453964094,-0.03684101007080264,-0.03803100828477752
0.1231,-0.03309518000736195,-0.03681757731224951,-0.03803544041488,-0.03309518000736195,-0.03681757731224951,-0.03803544041488
0.1232,-0.03309941178967303,-0.03679405390969726,-0.0380397981864542,-0.03309941178967303,-0.03679405390969726,-0.0380397981864542
