"time","an.cell.ca.cyto.c.c","an.cell.ca.sub.c.c","an.cell.l2.v","n.cell.ca.cyto.c.c","n.cell.ca.sub.c.c","n.cell.l2.v","nh.cell.ca.cyto.c.c","nh.cell.ca.sub.c.c","nh.cell.l2.v","an.cell.v","n.cell.v","nh.cell.v"
0.0456,0.0001071996264415666,6.362394066499593e-05,-0.06594585134328444,0.0005514552908766538,0.0003751221906069689,-0.05517161256640747,0.0001228133822538902,7.46534788429372e-05,-0.06297683973705259,-0.06594585134328444,-0.05517161256640747,-0.06297683973705259
0.0457,0.0001071786632406142,6.362682275456746e-05,-0.06593730452158966,0.0005508801302808073,0.0003747462885809922,-0.05516937507098872,0.0001227885225332581,7.465611911155214e-05,-0.06296889340700469,-0.06593730452158966,-0.05516937507098872,-0.06296889340700469
0.0458,0.000107157697543132,6.362964388227108e-05,-0.06592880825315665,0.000550306776553129,0.0003743716747286435,-0.0551671425512632,0.0001227636584897745,7.465868602170269e-05,-0.06296099647571832,-0.06592880825315665,-0.0551671425512632,-0.06296099647571832
0.0459,0.0001071367293320391,6.363240434966419e-05,-0.06592036224376639,0.0005497352206929064,0.0003739983428496458,-0.0551649147940493,0.0001227387901139956,7.466117996273157e-05,-0.06295314863478788,-0.06592036224376639,-0.0551649147940493,-0.06295314863478788
0.046,0.0001071157585908281,6.363510445697971e-05,-0.06591196620104338,0.0005491654537572318,0.000373626286779928,-0.05516269158904692,0.0001227139173971335,7.466360132209054e-05,-0.06294534957789966,-0.06591196620104338,-0.05516269158904692,-0.06294534957789966
0.0461,0.0001070947853035581,6.363774450313129e-05,-0.06590361983444043,0.0005485974668604588,0.000373255500391341,-0.05516047272879583,0.0001226890403310475,7.466595048534927e-05,-0.06293759900081272,-0.06590361983444043,-0.05516047272879583,-0.06293759900081272
0.0462,0.0001070738094548496,6.364032478571836e-05,-0.06589532285522841,0.0005480312511738566,0.0003728859775914607,-0.05515825800865202,0.0001226641589082377,7.466822783620355e-05,-0.0629298966013465,-0.06589532285522841,-0.05515825800865202,-0.0629298966013465
0.0463,0.0001070528310298772,6.364284560103169e-05,-0.06588707497648051,0.0005474667979250433,0.0003725177123232882,-0.05515604722674363,0.000122639273121836,7.467043375648594e-05,-0.06292224207936081,-0.06588707497648051,-0.05515604722674363,-0.06292224207936081
0.0464,0.0001070318500143649,6.364530724405762e-05,-0.06587887591306266,0.0005469040983976742,0.0003721506985650717,-0.0551538401839504,0.0001226143829656011,7.467256862617226e-05,-0.06291463513674465,-0.06587887591306266,-0.0551538401839504,-0.06291463513674465
0.0465,0.000107010866394579,6.364771000848435e-05,-0.06587072538161762,0.0005463431439308651,0.0003717849303300024,-0.05515163668385892,0.0001225894884339081,7.467463282339272e-05,-0.06290707547739578,-0.06587072538161762,-0.05515163668385892,-0.06290707547739578
0.0466,0.0001069898801573231,6.365005418670646e-05,-0.06586262310055604,0.0005457839259188986,0.0003714204016660405,-0.05514943653274364,0.0001225645895217442,7.467662672443986e-05,-0.06289956280721026,-0.06586262310055604,-0.05514943653274364,-0.06289956280721026
0.0467,0.0001069688912899315,6.365234006983023e-05,-0.06585456879004058,0.0005452264358106588,0.00037105710665562,-0.05514723953952296,0.0001225396862246991,7.467855070377763e-05,-0.06289209683406241,-0.06585456879004058,-0.05514723953952296,-0.06289209683406241
0.0468,0.0001069478997802639,6.365456794767859e-05,-0.06584656217197646,0.0005446706651093181,0.0003706950394154666,-0.05514504551573859,0.0001225147785389595,7.468040513404947e-05,-0.06288467726779352,-0.06584656217197646,-0.05514504551573859,-0.06288467726779352
0.0469,0.0001069269056166997,6.365673810879651e-05,-0.06583860296999751,0.0005441166053718389,0.0003703341940963306,-0.05514285427551781,0.000122489866461301,7.468219038608805e-05,-0.06287730382019421,-0.06583860296999751,-0.05514285427551781,-0.06287730382019421
0.047,0.0001069059087881316,6.365885084045552e-05,-0.0658306909094549,0.0005435642482085923,0.0003699745648827757,-0.05514066563554647,0.0001224649499890815,7.468390682892256e-05,-0.06286997620499085,-0.0658306909094549,-0.05514066563554647,-0.06286997620499085
0.0471,0.000106884909283961,6.366090642865885e-05,-0.06582282571740501,0.0005430135852829421,0.0003696161459929502,-0.05513847941503874,0.0001224400291202344,7.468555482978751e-05,-0.06286269413783058,-0.06582282571740501,-0.05513847941503874,-0.06286269413783058
0.0472,0.0001068639070940912,6.366290515814676e-05,-0.06581500712259712,0.0005424646083108057,0.0003692589316783471,-0.05513629543570502,0.0001224151038532612,7.468713475413237e-05,-0.06285545733626596,-0.06581500712259712,-0.05513629543570502,-0.06285545733626596
0.0473,0.000106842902208923,6.366484731240143e-05,-0.06580723485546265,0.0005419173090603017,0.0003689029162236046,-0.05513411352172718,0.0001223901741872253,7.468864696562929e-05,-0.062848265519742,-0.06580723485546265,-0.05513411352172718,-0.062848265519742
0.0474,0.0001068218946193481,6.366673317365189e-05,-0.0657995086481018,0.000541371679351273,0.0003685480939462507,-0.05513193349972317,0.0001223652401217444,7.469009182618196e-05,-0.06284111840957948,-0.0657995086481018,-0.05513193349972317,-0.06284111840957948
0.0475,0.0001068008843167448,6.366856302287934e-05,-0.06579182823427415,0.0005408277110549773,0.0003681944591965224,-0.05512975519872629,0.0001223403016569849,7.469146969593385e-05,-0.06283401572896365,-0.06579182823427415,-0.05512975519872629,-0.06283401572896365
0.0476,0.000106779871292971,6.367033713982179e-05,-0.06578419334938461,0.0005402853960935907,0.0003678420063571011,-0.0551275784501477,0.0001223153587936539,7.469278093327709e-05,-0.06282695720292669,-0.06578419334938461,-0.0551275784501477,-0.06282695720292669
0.0477,0.0001067588555403609,6.367205580297843e-05,-0.06577660373047474,0.0005397447264399258,0.0003674907298429477,-0.05512540308775847,0.000122290411532994,7.469402589485874e-05,-0.06281994255833739,-0.06577660373047474,-0.05512540308775847,-0.06281994255833739
0.0478,0.0001067378370517173,6.367371928961565e-05,-0.06576905911620855,0.0005392056941169276,0.0003671406241010305,-0.05512322894765127,0.0001222654598767753,7.469520493559184e-05,-0.06281297152388346,-0.06576905911620855,-0.05512322894765127,-0.06281297152388346
0.0479,0.0001067168158203086,6.367532787577083e-05,-0.06576155924686425,0.0005386682911974105,0.0003667916836101704,-0.05512105586822392,0.0001222405038272907,7.469631840866161e-05,-0.06280604383006172,-0.06576155924686425,-0.05512105586822392,-0.06280604383006172
0.048,0.0001066957918398616,6.367688183625811e-05,-0.06575410386432015,0.0005381325098035572,0.0003664439028807713,-0.05511888369014174,0.0001222155433873473,7.469736666553488e-05,-0.06279915920916053,-0.06575410386432015,-0.05511888369014174,-0.06279915920916053
0.0481,0.0001066747651045579,6.367838144467315e-05,-0.06574669271204618,0.0005375983421066447,0.000366097276454659,-0.05511671225631981,0.0001221905785602622,7.469835005596814e-05,-0.06279231739524967,-0.06574669271204618,-0.05511671225631981,-0.06279231739524967
0.0482,0.0001066537356090274,6.367982697339785e-05,-0.06573932553509114,0.0005370657803265994,0.0003657517989048375,-0.05511454141189034,0.0001221656093498546,7.469926892801584e-05,-0.06278551812416457,-0.06573932553509114,-0.05511454141189034,-0.06278551812416457
0.0483,0.0001066327033483442,6.368121869360496e-05,-0.06573200208007278,0.0005365348167316627,0.0003654074648353012,-0.05511237100417973,0.0001221406357604403,7.470012362803756e-05,-0.06277876113349437,-0.06573200208007278,-0.05511237100417973,-0.06277876113349437
0.0484,0.0001066116683180212,6.368255687526299e-05,-0.06572472209516678,0.0005360054436380194,0.0003650642688808264,-0.05511020088268226,0.0001221156577968257,7.470091450070639e-05,-0.06277204616256836,-0.06572472209516678,-0.05511020088268226,-0.06277204616256836
0.0485,0.0001065906305140047,6.368384178714111e-05,-0.06571748533009564,0.0005354776534094118,0.0003647222057067565,-0.05510803089903274,0.0001220906754643007,7.470164188901749e-05,-0.06276537295244239,-0.06571748533009564,-0.05510803089903274,-0.06276537295244239
0.0486,0.00010656958993267,6.368507369681358e-05,-0.065710291536119,0.0005349514384568238,0.0003643812700088221,-0.05510586090698502,0.0001220656887686338,7.470230613429487e-05,-0.06275874124588739,-0.065710291536119,-0.05510586090698502,-0.06275874124588739
0.0487,0.000106548546570816,6.368625287066503e-05,-0.0657031404660216,0.000534426791238062,0.0003640414565129095,-0.05510369076238172,0.000122040697716065,7.47029075762008e-05,-0.06275215078737431,-0.0657031404660216,-0.05510369076238172,-0.06275215078737431
0.0488,0.0001065275004256608,6.368737957389554e-05,-0.06569603187410496,0.0005339037042574787,0.0003637027599748979,-0.05510152032313615,0.0001220157023133009,7.470344655274347e-05,-0.06274560132306423,-0.06569603187410496,-0.05510152032313615,-0.06274560132306423
0.0489,0.0001065064514948361,6.368845407052463e-05,-0.06568896551617445,0.0005333821700655331,0.0003633651751804213,-0.05509934944920036,0.0001219907025675076,7.470392340028452e-05,-0.06273909260079263,-0.06568896551617445,-0.05509934944920036,-0.06273909260079263
0.049,0.0001064853997763833,6.368947662339599e-05,-0.06568194114953184,0.0005328621812585399,0.0003630286969447179,-0.05509717800254941,0.0001219656984863062,7.470433845354615e-05,-0.06273262437006015,-0.06568194114953184,-0.05509717800254941,-0.06273262437006015
0.0491,0.0001064643452687479,6.36904474941829e-05,-0.06567495853296219,0.0005323437304782248,0.0003626933201123864,-0.05509500584714862,0.0001219406900777654,7.470469204562052e-05,-0.06272619638201689,-0.06567495853296219,-0.05509500584714862,-0.06272619638201689
0.0492,0.0001064432879707755,6.369136694339152e-05,-0.06566801742672648,0.0005318268104114865,0.0003623590395572448,-0.05509283284893926,0.0001219156773503975,7.470498450797484e-05,-0.06271980838945354,-0.06566801742672648,-0.05509283284893926,-0.06271980838945354
0.0493,0.0001064222278817063,6.369223523036695e-05,-0.06566111759254897,0.0005313114137899579,0.0003620258501820884,-0.05509065887580626,0.0001218906603131507,7.47052161704616e-05,-0.06271346014678585,-0.06566111759254897,-0.05509065887580626,-0.06271346014678585
0.0494,0.0001064011650011713,6.36930526132975e-05,-0.06565425879360957,0.0005307975333897584,0.0003616937469185423,-0.05508848379756289,0.0001218656389754056,7.470538736132553e-05,-0.06270715141004551,-0.06565425879360957,-0.05508848379756289,-0.06270715141004551
0.0495,0.000106380099329187,6.369381934921936e-05,-0.06564744079453209,0.0005302851620310998,0.000361362724726843,-0.0550863074859226,0.0001218406133469676,7.470549840721121e-05,-0.06270088193686604,-0.06564744079453209,-0.0550863074859226,-0.06270088193686604
0.0496,0.0001063590308661512,6.369453569402124e-05,-0.0656406633613756,0.0005297742925779874,0.0003610327785956665,-0.05508412981447902,0.0001218155834380628,7.470554963317072e-05,-0.06269465148647203,-0.0656406633613756,-0.05508412981447902,-0.06269465148647203
0.0497,0.0001063379596128383,6.369520190244918e-05,-0.06563392626162425,0.0005292649179378873,0.0003607039035419385,-0.05508195065868313,0.0001217905492593317,7.470554136267157e-05,-0.06268845981966699,-0.06563392626162425,-0.05508195065868313,-0.06268845981966699
0.0498,0.0001063168855703951,6.369581822810996e-05,-0.0656272292641779,0.000528757031061408,0.0003603760946106517,-0.05507976989582192,0.0001217655108218241,7.470547391760245e-05,-0.06268230669882202,-0.0656272292641779,-0.05507976989582192,-0.06268230669882202
0.0499,0.0001062958087403361,6.3696384923476e-05,-0.06562057213934251,0.0005282506249419837,0.0003600493468746849,-0.05507758740499689,0.0001217404681369938,7.470534761828116e-05,-0.06267619188786444,-0.06562057213934251,-0.05507758740499689,-0.06267619188786444
0.05,0.000106274729124539,6.369690223989138e-05,-0.06561395465882031,0.0005277456926155425,0.000359723655434617,-0.0550754030671013,0.0001217154212166929,7.470516278346406e-05,-0.06267011515226571,-0.06561395465882031,-0.0550754030671013,-0.06267011515226571
0.0501,0.0001062536467252407,6.369737042757551e-05,-0.06560737659570037,0.0005272422271601983,0.0003593990154185468,-0.05507321676479946,0.0001216903700731666,7.470491973035211e-05,-0.06266407625903034,-0.06560737659570037,-0.05507321676479946,-0.06266407625903034
0.0502,0.0001062325615450324,6.369778973562757e-05,-0.0656008377244498,0.0005267402216959469,0.0003590754219819204,-0.0550710283825063,0.0001216653147190481,7.470461877459837e-05,-0.06265807497668476,-0.0656008377244498,-0.0550710283825063,-0.06265807497668476
0.0503,0.0001062114735868559,6.369816041203119e-05,-0.06559433782090353,0.0005262396693843388,0.0003587528703073434,-0.0550688378063651,0.0001216402551673532,7.470426023031559e-05,-0.06265211107526571,-0.06559433782090353,-0.0550688378063651,-0.06265211107526571
0.0504,0.0001061903828539988,6.369848270365818e-05,-0.06558787666225617,0.0005257405634281969,0.0003584313556044165,-0.05506664492422886,0.0001216151914314753,7.470384441008225e-05,-0.06264618432630986,-0.06558787666225617,-0.05506664492422886,-0.06264618432630986
