"time","l2.v","vc.i","vc.is_peak","vc.v_pulse","vc.vs_peak","vc.v"
12.08,-0.08,-3.639730060941503e-13,0,-0.08,0,-0.08
12.09,-0.08,-3.639738477442834e-13,0,-0.08,0,-0.08
12.1,-0.08,-3.63974683965357e-13,0,-0.08,0,-0.08
12.11,-0.08,-3.6397551479614e-13,0,-0.08,0,-0.08
12.12,-0.08,-3.639763402752632e-13,0,-0.08,0,-0.08
12.13,-0.08,-3.639771604412223e-13,0,-0.08,0,-0.08
12.14,-0.08,-3.639779753323814e-13,0,-0.08,0,-0.08
12.15,-0.08,-3.639787849869763e-13,0,-0.08,0,-0.08
12.16,-0.08,-3.639795894431177e-13,0,-0.08,0,-0.08
12.17,-0.08,-3.639803887387946e-13,0,-0.08,0,-0.08
12.18,-0.08,-3.639811829118773e-13,0,-0.08,0,-0.08
12.19,-0.08,-3.639819720001215e-13,0,-0.08,0,-0.08
12.2,-0.08,-3.639827560411703e-13,0,-0.08,0,-0.08
12.21,-0.08,-3.639835350725585e-13,0,-0.08,0,-0.08
12.22,-0.08,-3.639843091317157e-13,0,-0.08,0,-0.08
12.23,-0.08,-3.639850782559696e-13,0,-0.08,0,-0.08
12.24,-0.08,-3.639858414115487e-13,0,-0.08,0,-0.08
12.25,-0.08,-3.639865992796378e-13,0,-0.08,0,-0.08
12.26,-0.08,-3.639873522123315e-13,0,-0.08,0,-0.08
12.27,-0.08,-3.639881002423469e-13,0,-0.08,0,-0.08
12.28,-0.08,-3.639888434022281e-13,0,-0.08,0,-0.08
12.29,-0.08,-3.639895817243498e-13,0,-0.08,0,-0.08
12.3,-0.08,-3.63990315240919e-13,0,-0.08,0,-0.08
12.31,-0.08,-3.63991043983978e-13,0,-0.08,0,-0.08
12.32,-0.08,-3.639917679854063e-13,0,-0.08,0,-0.08
12.33,-0.08,-3.639924872769243e-13,0,-0.08,0,-0.08
12.34,-0.08,-3.639932018900944e-13,0,-0.08,0,-0.08
12.35,-0.08,-3.639939118563243e-13,0,-0.08,0,-0.08
12.36,-0.08,-3.639946172068697e-13,0,-0.08,0,-0.08
12.37,-0.08,-3.639953179728363e-13,0,-0.08,0,-0.08
12.38,-0.08,-3.639960141851826e-13,0,-0.08,0,-0.08
12.39,-0.08,-3.639967058747222e-13,0,-0.08,0,-0.08
12.4,-0.08,-3.639973930721266e-13,0,-0.08,0,-0.08
12.41,-0.08,-3.639980758079276e-13,0,-0.08,0,-0.08
12.42,-0.08,-3.639987541125198e-13,0,-0.08,0,-0.08
12.43,-0.08,-3.63999428016163e-13,0,-0.08,0,-0.08
12.44,-0.08,-3.640000975489851e-13,0,-0.08,0,-0.08
12.45,-0.08,-3.640007627409839e-13,0,-0.08,0,-0.08
12.46,-0.08,-3.640014236220304e-13,0,-0.08,0,-0.08
12.47,-0.08,-3.640020802218712e-13,0,-0.08,0,-0.08
12.48,-0.08,-3.640027325701304e-13,0,-0.08,0,-0.08
12.49,-0.08,-3.640033806963125e-13,0,-0.08,0,-0.08
12.5,-0.08,-3.640040246298052e-13,0,-0.08,0,-0.08
12.51,-0.08,-3.640046643998817e-13,0,-0.08,0,-0.08
12.52,-0.08,-3.64005300035703e-13,0,-0.08,0,-0.08
12.53,-0.08,-3.640059315663204e-13,0,-0.08,0,-0.08
12.54,-0.08,-3.640065590206786e-13,0,-0.08,0,-0.08
12.55,-0.08,-3.640071824276176e-13,0,-0.08,0,-0.08
12.56,-0.08,-3.640078018158755e-13,0,-0.08,0,-0.08
12.57,-0.08,-3.640084172140911e-13,0,-0.08,0,-0.08
12.58,-0.08,-3.64009028650806e-13,0,-0.08,0,-0.08
12.59,-0.08,-3.640096361544676e-13,0,-0.08,0,-0.08
12.6,-0.08,-3.640102397534313e-13,0,-0.08,0,-0.08
12.61,-0.08,-3.640108394759631e-13,0,-0.08,0,-0.08
12.62,-0.08,-3.640114353502423e-13,0,-0.08,0,-0.08
12.63,-0.08,-3.640120274043639e-13,0,-0.08,0,-0.08
12.64,-0.08,-3.640126156663406e-13,0,-0.08,0,-0.08
12.65,-0.08,-3.640132001641066e-13,0,-0.08,0,-0.08
12.66,-0.08,-3.640137809255188e-13,0,-0.08,0,-0.08
12.67,-0.08,-3.640143579783595e-13,0,-0.08,0,-0.08
12.68,-0.08,-3.640149313503401e-13,0,-0.08,0,-0.08
12.69,-0.08,-3.640155010691021e-13,0,-0.08,0,-0.08
12.7,-0.08,-3.640160671622205e-13,0,-0.08,0,-0.08
12.71,-0.08,-3.640166296572063e-13,0,-0.08,0,-0.08
12.72,-0.08,-3.640171885815085e-13,0,-0.08,0,-0.08
12.73,-0.08,-3.640177439625172e-13,0,-0.08,0,-0.08
12.74,-0.08,-3.640182958275654e-13,0,-0.08,0,-0.08
12.75,-0.08,-3.640188442039324e-13,0,-0.08,0,-0.08
12.76,-0.08,-3.640193891188459e-13,0,-0.08,0,-0.08
12.77,-0.08,-3.640199305994844e-13,0,-0.08,0,-0.08
12.78,-0.08,-3.640204677093272e-13,0,-0.08,0,-0.08
12.79,-0.08,-3.640210009112782e-13,0,-0.08,0,-0.08
12.8,-0.08,-3.640215306481322e-13,0,-0.08,0,-0.08
12.81,-0.08,-3.640220569426252e-13,0,-0.08,0,-0.08
12.82,-0.08,-3.640225798173687e-13,0,-0.08,0,-0.08
12.83,-0.08,-3.640230992948505e-13,0,-0.08,0,-0.08
12.84,-0.08,-3.640236153974371e-13,0,-0.08,0,-0.08
12.85,-0.08,-3.640241281473757e-13,0,-0.08,0,-0.08
12.86,-0.08,-3.640246375667949e-13,0,-0.08,0,-0.08
12.87,-0.08,-3.640251436777073e-13,0,-0.08,0,-0.08
12.88,-0.08,-3.640256465020106e-13,0,-0.08,0,-0.08
12.89,-0.08,-3.640261460614903e-13,0,-0.08,0,-0.08
12.9,-0.08,-3.640266423778202e-13,0,-0.08,0,-0.08
12.91,-0.08,-3.640271354725646e-13,0,-0.08,0,-0.08
12.92,-0.08,-3.640276253671806e-13,0,-0.08,0,-0.08
12.93,-0.08,-3.640281120830192e-13,0,-0.08,0,-0.08
12.94,-0.08,-3.640285956413266e-13,0,-0.08,0,-0.08
12.95,-0.08,-3.640290760632472e-13,0,-0.08,0,-0.08
12.96,-0.08,-3.640295533698241e-13,0,-0.08,0,-0.08
12.97,-0.08,-3.640300275820015e-13,0,-0.08,0,-0.08
12.98,-0.08,-3.640304987206261e-13,0,-0.08,0,-0.08
12.99,-0.08,-3.640309668064489e-13,0,-0.08,0,-0.08
13,-0.08,-3.640314318601274e-13,0,-0.08,0,-0.08
13.01,-0.08,-3.640318939022262e-13,0,-0.08,0,-0.08
13.02,-0.08,-3.640323529532198e-13,0,-0.08,0,-0.08
13.03,-0.08,-3.640328090334941e-13,0,-0.08,0,-0.08
13.04,-0.08,-3.640332621633474e-13,0,-0.08,0,-0.08
13.05,-0.08,-3.64033712362993e-13,0,-0.08,0,-0.08
13.06,-0.08,-3.640341596525607e-13,0,-0.08,0,-0.08
13.07,-0.08,-3.640346040520979e-13,0,-0.08,0,-0.08
13.08,-0.08,-3.640350455815725e-13,0,-0.08,0,-0.08
13.09,-0.08,-3.640354842608734e-13,0,-0.08,0,-0.08
13.1,-0.08,-3.640359201098129e-13,0,-0.08,0,-0.08
13.11,-0.08,-3.640363531481283e-13,0,-0.08,0,-0.08
13.12,-0.08,-3.640367833954839e-13,0,-0.08,0,-0.08
13.13,-0.08,-3.640372108714716e-13,0,-0.08,0,-0.08
13.14,-0.08,-3.640376355956144e-13,0,-0.08,0,-0.08
13.15,-0.08,-3.640380575873664e-13,0,-0.08,0,-0.08
13.16,-0.08,-3.640384768661158e-13,0,-0.08,0,-0.08
13.17,-0.08,-3.640388934511857e-13,0,-0.08,0,-0.08
13.18,-0.08,-3.640393073618365e-13,0,-0.08,0,-0.08
13.19,-0.08,-3.640397186172673e-13,0,-0.08,0,-0.08
13.2,-0.08,-3.640401272366173e-13,0,-0.08,0,-0.08
13.21,-0.08,-3.640405332389683e-13,0,-0.08,0,-0.08
13.22,-0.08,-3.640409366433459e-13,0,-0.08,0,-0.08
13.23,-0.08,-3.640413374687211e-13,0,-0.08,0,-0.08
13.24,-0.08,-3.640417357340125e-13,0,-0.08,0,-0.08
13.25,-0.08,-3.640421314580878e-13,0,-0.08,0,-0.08
13.26,-0.08,-3.640425246597649e-13,0,-0.08,0,-0.08
13.27,-0.08,-3.640429153578148e-13,0,-0.08,0,-0.08
13.28,-0.08,-3.640433035709627e-13,0,-0.08,0,-0.08
13.29,-0.08,-3.640436893178891e-13,0,-0.08,0,-0.08
13.3,-0.08,-3.64044072617233e-13,0,-0.08,0,-0.08
13.31,-0.08,-3.64044453487592e-13,0,-0.08,0,-0.08
13.32,-0.08,-3.640448313265489e-13,0,-0.08,0,-0.08
13.33,-0.08,-3.640452063183862e-13,0,-0.08,0,-0.08
13.34,-0.08,-3.640455788557096e-13,0,-0.08,0,-0.08
13.35,-0.08,-3.640459489538777e-13,0,-0.08,0,-0.08
13.36,-0.08,-3.640463166281529e-13,0,-0.08,0,-0.08
13.37,-0.08,-3.640466818937025e-13,0,-0.08,0,-0.08
13.38,-0.08,-3.640470447656001e-13,0,-0.08,0,-0.08
13.39,-0.08,-3.64047405258827e-13,0,-0.08,0,-0.08
13.4,-0.08,-3.640477633882721e-13,0,-0.08,0,-0.08
13.41,-0.08,-3.640481191687345e-13,0,-0.08,0,-0.08
13.42,-0.08,-3.640484726149239e-13,0,-0.08,0,-0.08
13.43,-0.08,-3.640488237414619e-13,0,-0.08,0,-0.08
13.44,-0.08,-3.640491725628833e-13,0,-0.08,0,-0.08
13.45,-0.08,-3.640495190936363e-13,0,-0.08,0,-0.08
13.46,-0.08,-3.640498633480854e-13,0,-0.08,0,-0.08
13.47,-0.08,-3.640502053405107e-13,0,-0.08,0,-0.08
13.48,-0.08,-3.640505450851107e-13,0,-0.08,0,-0.08
13.49,-0.08,-3.640508825960018e-13,0,-0.08,0,-0.08
13.5,-0.08,-3.640512178872209e-13,0,-0.08,0,-0.08
13.51,-0.08,-3.640515509727255e-13,0,-0.08,0,-0.08
13.52,-0.08,-3.640518818663953e-13,0,-0.08,0,-0.08
13.53,-0.08,-3.640522105820336e-13,0,-0.08,0,-0.08
13.54,-0.08,-3.640525371333677e-13,0,-0.08,0,-0.08
13.55,-0.08,-3.640528615340509e-13,0,-0.08,0,-0.08
13.56,-0.08,-3.640531837976627e-13,0,-0.08,0,-0.08
13.57,-0.08,-3.640535039377109e-13,0,-0.08,0,-0.08
13.58,-0.08,-3.640538219676321e-13,0,-0.08,0,-0.08
13.59,-0.08,-3.640541379007931e-13,0,-0.08,0,-0.08
13.6,-0.08,-3.640544517504918e-13,0,-0.08,0,-0.08
13.61,-0.08,-3.640547635299586e-13,0,-0.08,0,-0.08
13.62,-0.08,-3.640550732523579e-13,0,-0.08,0,-0.08
13.63,-0.08,-3.64055380930788e-13,0,-0.08,0,-0.08
13.64,-0.08,-3.640556865782837e-13,0,-0.08,0,-0.08
13.65,-0.08,-3.640559902078161e-13,0,-0.08,0,-0.08
13.66,-0.08,-3.640562918322953e-13,0,-0.08,0,-0.08
13.67,-0.08,-3.6405659146457e-13,0,-0.08,0,-0.08
13.68,-0.08,-3.640568891174295e-13,0,-0.08,0,-0.08
13.69,-0.08,-3.640571848036048e-13,0,-0.08,0,-0.08
13.7,-0.08,-3.640574785357693e-13,0,-0.08,0,-0.08
13.71,-0.08,-3.640577703265402e-13,0,-0.08,0,-0.08
13.72,-0.08,-3.640580601884803e-13,0,-0.08,0,-0.08
13.73,-0.08,-3.640583481340976e-13,0,-0.08,0,-0.08
13.74,-0.08,-3.64058634175848e-13,0,-0.08,0,-0.08
13.75,-0.08,-3.640589183261356e-13,0,-0.08,0,-0.08
13.76,-0.08,-3.640592005973139e-13,0,-0.08,0,-0.08
13.77,-0.08,-3.640594810016872e-13,0,-0.08,0,-0.08
13.78,-0.08,-3.640597595515118e-13,0,-0.08,0,-0.08
13.79,-0.08,-3.640600362589966e-13,0,-0.08,0,-0.08
13.8,-0.08,-3.640603111363048e-13,0,-0.08,0,-0.08
13.81,-0.08,-3.640605841955547e-13,0,-0.08,0,-0.08
13.82,-0.08,-3.640608554488213e-13,0,-0.08,0,-0.08
13.83,-0.08,-3.640611249081368e-13,0,-0.08,0,-0.08
13.84,-0.08,-3.640613925854921e-13,0,-0.08,0,-0.08
13.85,-0.08,-3.64061658492838e-13,0,-0.08,0,-0.08
13.86,-0.08,-3.64061922692552e-13,0,-0.08,0,-0.08
13.87,-0.08,-3.640621851950066e-13,0,-0.08,0,-0.08
13.88,-0.08,-3.640624459705888e-13,0,-0.08,0,-0.08
13.89,-0.08,-3.64062705031387e-13,0,-0.08,0,-0.08
13.9,-0.08,-3.640629623894613e-13,0,-0.08,0,-0.08
13.91,-0.08,-3.640632180568443e-13,0,-0.08,0,-0.08
13.92,-0.08,-3.640634720455426e-13,0,-0.08,0,-0.08
13.93,-0.08,-3.640637243675377e-13,0,-0.08,0,-0.08
13.94,-0.08,-3.640639750347875e-13,0,-0.08,0,-0.08
13.95,-0.08,-3.640642240592272e-13,0,-0.08,0,-0.08
13.96,-0.08,-3.640644714527707e-13,0,-0.08,0,-0.08
13.97,-0.08,-3.640647172273119e-13,0,-0.08,0,-0.08
13.98,-0.08,-3.640649613947253e-13,0,-0.08,0,-0.08
13.99,-0.08,-3.64065203966868e-13,0,-0.08,0,-0.08
14,-0.08,-3.640654449555805e-13,0,-0.08,0,-0.08
14.01,-0.08,-3.640656843726875e-13,0,-0.08,0,-0.08
14.02,-0.08,-3.6406592223e-13,0,-0.08,0,-0.08
14.03,-0.08,-3.640661585393157e-13,0,-0.08,0,-0.08
14.04,-0.08,-3.640663933124208e-13,0,-0.08,0,-0.08
14.05,-0.08,-3.640666265610904e-13,0,-0.08,0,-0.08
14.06,-0.08,-3.640668582970909e-13,0,-0.08,0,-0.08
14.07,-0.08,-3.640670885321795e-13,0,-0.08,0,-0.08
14.08,-0.08,-3.640673172781073e-13,0,-0.08,0,-0.08
14.09,-0.08,-3.64067544546619e-13,0,-0.08,0,-0.08
14.1,-0.08,-3.64067770349455e-13,0,-0.08,0,-0.08
14.11,-0.08,-3.640679946983522e-13,0,-0.08,0,-0.08
14.12,-0.08,-3.640682176050449e-13,0,-0.08,0,-0.08
14.13,-0.08,-3.640684390812669e-13,0,-0.08,0,-0.08
14.14,-0.08,-3.640686591387515e-13,0,-0.08,0,-0.08
14.15,-0.08,-3.640688777892343e-13,0,-0.08,0,-0.08
14.16,-0.08,-3.640690950444522e-13,0,-0.08,0,-0.08
14.17,-0.08,-3.640693109161468e-13,0,-0.08,0,-0.08
14.18,-0.08,-3.640695254160645e-13,0,-0.08,0,-0.08
14.19,-0.08,-3.640697385559572e-13,0,-0.08,0,-0.08
14.2,-0.08,-3.640699503475849e-13,0,-0.08,0,-0.08
14.21,-0.08,-3.640701608027155e-13,0,-0.08,0,-0.08
14.22,-0.08,-3.64070369933127e-13,0,-0.08,0,-0.08
14.23,-0.08,-3.640705777506079e-13,0,-0.08,0,-0.08
14.24,-0.08,-3.640707842669593e-13,0,-0.08,0,-0.08
14.25,-0.08,-3.640709894939953e-13,0,-0.08,0,-0.08
14.26,-0.08,-3.640711934435444e-13,0,-0.08,0,-0.08
14.27,-0.08,-3.640713961274511e-13,0,-0.08,0,-0.08
14.28,-0.08,-3.640715975575765e-13,0,-0.08,0,-0.08
14.29,-0.08,-3.640717977457998e-13,0,-0.08,0,-0.08
14.3,-0.08,-3.640719967040194e-13,0,-0.08,0,-0.08
14.31,-0.08,-3.640721944441544e-13,0,-0.08,0,-0.08
14.32,-0.08,-3.640723909781454e-13,0,-0.08,0,-0.08
14.33,-0.08,-3.64072586317956e-13,0,-0.08,0,-0.08
14.34,-0.08,-3.640727804755737e-13,0,-0.08,0,-0.08
14.35,-0.08,-3.640729734630109e-13,0,-0.08,0,-0.08
14.36,-0.08,-3.640731652923073e-13,0,-0.08,0,-0.08
14.37,-0.08,-3.640733559755295e-13,0,-0.08,0,-0.08
14.38,-0.08,-3.64073545524773e-13,0,-0.08,0,-0.08
14.39,-0.08,-3.640737339521639e-13,0,-0.08,0,-0.08
14.4,-0.08,-3.640739206670617e-13,0,-0.08,0,-0.08
14.41,-0.08,-3.640741055101292e-13,0,-0.08,0,-0.08
14.42,-0.08,-3.640742891635706e-13,0,-0.08,0,-0.08
14.43,-0.08,-3.640744716356521e-13,0,-0.08,0,-0.08
14.44,-0.08,-3.640746529345933e-13,0,-0.08,0,-0.08
14.45,-0.08,-3.640748330685674e-13,0,-0.08,0,-0.08
14.46,-0.08,-3.640750120457017e-13,0,-0.08,0,-0.08
14.47,-0.08,-3.640751898740777e-13,0,-0.08,0,-0.08
14.48,-0.08,-3.640753665617325e-13,0,-0.08,0,-0.08
14.49,-0.08,-3.640755421166579e-13,0,-0.08,0,-0.08
14.5,-0.08,-3.64075716546802e-13,0,-0.08,0,-0.08
14.51,-0.08,-3.640758898600692e-13,0,-0.08,0,-0.08
14.52,-0.08,-3.640760620643205e-13,0,-0.08,0,-0.08
14.53,-0.08,-3.640762331673744e-13,0,-0.08,0,-0.08
14.54,-0.08,-3.640764031770064e-13,0,-0.08,0,-0.08
14.55,-0.08,-3.640765721009508e-13,0,-0.08,0,-0.08
14.56,-0.08,-3.640767399469e-13,0,-0.08,0,-0.08
14.57,-0.08,-3.640769067225058e-13,0,-0.08,0,-0.08
14.58,-0.08,-3.640770724353789e-13,0,-0.08,0,-0.08
14.59,-0.08,-3.640772370930902e-13,0,-0.08,0,-0.08
14.6,-0.08,-3.64077400703171e-13,0,-0.08,0,-0.08
14.61,-0.08,-3.640775632731133e-13,0,-0.08,0,-0.08
14.62,-0.08,-3.640777248103701e-13,0,-0.08,0,-0.08
14.63,-0.08,-3.640778853223562e-13,0,-0.08,0,-0.08
14.64,-0.08,-3.640780448164487e-13,0,-0.08,0,-0.08
14.65,-0.08,-3.640782032999871e-13,0,-0.08,0,-0.08
14.66,-0.08,-3.640783607802738e-13,0,-0.08,0,-0.08
14.67,-0.08,-3.64078517264575e-13,0,-0.08,0,-0.08
14.68,-0.08,-3.640786727601204e-13,0,-0.08,0,-0.08
14.69,-0.08,-3.64078827274104e-13,0,-0.08,0,-0.08
14.7,-0.08,-3.640789808136851e-13,0,-0.08,0,-0.08
14.71,-0.08,-3.640791333859878e-13,0,-0.08,0,-0.08
14.72,-0.08,-3.64079284998102e-13,0,-0.08,0,-0.08
14.73,-0.08,-3.640794356570839e-13,0,-0.08,0,-0.08
14.74,-0.08,-3.640795853699558e-13,0,-0.08,0,-0.08
14.75,-0.08,-3.640797341437076e-13,0,-0.08,0,-0.08
14.76,-0.08,-3.640798819852963e-13,0,-0.08,0,-0.08
14.77,-0.08,-3.640800289016469e-13,0,-0.08,0,-0.08
14.78,-0.08,-3.640801748996527e-13,0,-0.08,0,-0.08
14.79,-0.08,-3.640803199861762e-13,0,-0.08,0,-0.08
14.8,-0.08,-3.640804641680484e-13,0,-0.08,0,-0.08
14.81,-0.08,-3.640806074520707e-13,0,-0.08,0,-0.08
14.82,-0.08,-3.640807498450144e-13,0,-0.08,0,-0.08
14.83,-0.08,-3.640808913536212e-13,0,-0.08,0,-0.08
14.84,-0.08,-3.640810319846041e-13,0,-0.08,0,-0.08
14.85,-0.08,-3.640811717446475e-13,0,-0.08,0,-0.08
14.86,-0.08,-3.640813106404077e-13,0,-0.08,0,-0.08
14.87,-0.08,-3.640814486785134e-13,0,-0.08,0,-0.08
14.88,-0.08,-3.640815858655661e-13,0,-0.08,0,-0.08
14.89,-0.08,-3.640817222081406e-13,0,-0.08,0,-0.08
14.9,-0.08,-3.640818577127855e-13,0,-0.08,0,-0.08
14.91,-0.08,-3.640819923860235e-13,0,-0.08,0,-0.08
14.92,-0.08,-3.640821262343517e-13,0,-0.08,0,-0.08
14.93,-0.08,-3.640822592642425e-13,0,-0.08,0,-0.08
14.94,-0.08,-3.640823912438418e-13,0,-0.08,0,-0.08
14.95,-0.08,-3.640825220077606e-13,0,-0.08,0,-0.08
14.96,-0.08,-3.640826519232493e-13,0,-0.08,0,-0.08
14.97,-0.08,-3.640827809947975e-13,0,-0.08,0,-0.08
14.98,-0.08,-3.640829092268337e-13,0,-0.08,0,-0.08
14.99,-0.08,-3.640830366237241e-13,0,-0.08,0,-0.08
15,-0.08,-3.640831631897736e-13,0,-0.08,0,-0.08
15,-0.08,-3.640831631897736e-13,0,-0.08,0,-0.08
15.01,-0.08,-3.64083273397324e-13,0,-0.08,0,-0.08
15.02,-0.08,-3.640833974232078e-13,0,-0.08,0,-0.08
15.03,-0.08,-3.640835209630923e-13,0,-0.08,0,-0.08
15.04,-0.08,-3.640836443344727e-13,0,-0.08,0,-0.08
15.05,-0.08,-3.640837642507365e-13,0,-0.08,0,-0.08
15.06,-0.08,-3.640838838043085e-13,0,-0.08,0,-0.08
15.07,-0.08,-3.640840033578805e-13,0,-0.08,0,-0.08
15.08,-0.08,-3.640841229114525e-13,0,-0.08,0,-0.08
15.09,-0.08,-3.640842375069943e-13,0,-0.08,0,-0.08
15.1,-0.08,-3.640843509319751e-13,0,-0.08,0,-0.08
15.11,-0.08,-3.640844643569558e-13,0,-0.08,0,-0.08
15.12,-0.08,-3.640845777819366e-13,0,-0.08,0,-0.08
15.13,-0.08,-3.640846912069173e-13,0,-0.08,0,-0.08
15.14,-0.08,-3.640848046318981e-13,0,-0.08,0,-0.08
15.15,-0.08,-3.640849180568789e-13,0,-0.08,0,-0.08
15.16,-0.08,-3.640850314818597e-13,0,-0.08,0,-0.08
15.17,-0.08,-3.64085138124065e-13,0,-0.08,0,-0.08
15.18,-0.08,-3.64085240555893e-13,0,-0.08,0,-0.08
15.19,-0.08,-3.640853429877209e-13,0,-0.08,0,-0.08
15.2,-0.08,-3.640854454195487e-13,0,-0.08,0,-0.08
15.21,-0.08,-3.640855478513767e-13,0,-0.08,0,-0.08
15.22,-0.08,-3.640856502832046e-13,0,-0.08,0,-0.08
15.23,-0.08,-3.640857527150324e-13,0,-0.08,0,-0.08
15.24,-0.08,-3.640858551468604e-13,0,-0.08,0,-0.08
15.25,-0.08,-3.640859575786882e-13,0,-0.08,0,-0.08
15.26,-0.08,-3.640860600105161e-13,0,-0.08,0,-0.08
15.27,-0.08,-3.640861624423441e-13,0,-0.08,0,-0.08
15.28,-0.08,-3.640862648741719e-13,0,-0.08,0,-0.08
15.29,-0.08,-3.640863673059998e-13,0,-0.08,0,-0.08
15.3,-0.08,-3.640864697378277e-13,0,-0.08,0,-0.08
15.31,-0.08,-3.640865721696556e-13,0,-0.08,0,-0.08
15.32,-0.08,-3.640866746014835e-13,0,-0.08,0,-0.08
15.33,-0.08,-3.6408677281625e-13,0,-0.08,0,-0.08
15.34,-0.08,-3.64086857149102e-13,0,-0.08,0,-0.08
15.35,-0.08,-3.64086941481954e-13,0,-0.08,0,-0.08
15.36,-0.08,-3.64087025814806e-13,0,-0.08,0,-0.08
15.37,-0.08,-3.64087110147658e-13,0,-0.08,0,-0.08
15.38,-0.08,-3.640871944805101e-13,0,-0.08,0,-0.08
15.39,-0.08,-3.64087278813362e-13,0,-0.08,0,-0.08
15.4,-0.08,-3.640873631462141e-13,0,-0.08,0,-0.08
15.41,-0.08,-3.64087447479066e-13,0,-0.08,0,-0.08
15.42,-0.08,-3.64087531811918e-13,0,-0.08,0,-0.08
15.43,-0.08,-3.640876161447701e-13,0,-0.08,0,-0.08
15.44,-0.08,-3.64087700477622e-13,0,-0.08,0,-0.08
15.45,-0.08,-3.64087784810474e-13,0,-0.08,0,-0.08
15.46,-0.08,-3.640878691433261e-13,0,-0.08,0,-0.08
15.47,-0.08,-3.640879534761781e-13,0,-0.08,0,-0.08
15.48,-0.08,-3.640880378090301e-13,0,-0.08,0,-0.08
15.49,-0.08,-3.640881221418821e-13,0,-0.08,0,-0.08
15.5,-0.08,-3.640882064747341e-13,0,-0.08,0,-0.08
15.5,-0.08,-3.640882064747341e-13,0,-0.075,-0.08,-0.08
15.50000000015014,-0.08,-3.640882064747355e-13,0,-0.075,-0.08,-0.08
15.50000000015014,-0.08,-3.640882064747355e-13,0,-0.075,-0.08,-0.08
15.51,-0.08,-3.640882990846557e-13,0,-0.075,-0.08,-0.08
15.52,-0.08,-3.640883910908115e-13,0,-0.075,-0.08,-0.08
15.53,-0.08,-3.640884824993421e-13,0,-0.075,-0.08,-0.08
15.54,-0.08,-3.640885733106828e-13,0,-0.075,-0.08,-0.08
15.55,-0.08,-3.640886635393414e-13,0,-0.075,-0.08,-0.08
15.56,-0.08,-3.64088753182651e-13,0,-0.075,-0.08,-0.08
15.57,-0.08,-3.640888422395957e-13,0,-0.075,-0.08,-0.08
15.58,-0.08,-3.640889307101754e-13,0,-0.075,-0.08,-0.08
15.59,-0.08,-3.640890186363252e-13,0,-0.075,-0.08,-0.08
15.6,-0.08,-3.64089106005128e-13,0,-0.075,-0.08,-0.08
15.61,-0.08,-3.640891928087017e-13,0,-0.075,-0.08,-0.08
15.62,-0.08,-3.640892790470463e-13,0,-0.075,-0.08,-0.08
15.63,-0.08,-3.640893647201617e-13,0,-0.075,-0.08,-0.08
15.64,-0.08,-3.64089449828048e-13,0,-0.075,-0.08,-0.08
15.65,-0.08,-3.640895343707052e-13,0,-0.075,-0.08,-0.08
15.66,-0.08,-3.640896183481333e-13,0,-0.075,-0.08,-0.08
15.67,-0.08,-3.640897018674031e-13,0,-0.075,-0.08,-0.08
15.68,-0.08,-3.640897849197618e-13,0,-0.075,-0.08,-0.08
15.69,-0.08,-3.640898674462908e-13,0,-0.075,-0.08,-0.08
15.7,-0.08,-3.640899494469901e-13,0,-0.075,-0.08,-0.08
15.71,-0.08,-3.640900309218595e-13,0,-0.075,-0.08,-0.08
15.72,-0.08,-3.640901118708992e-13,0,-0.075,-0.08,-0.08
15.73,-0.08,-3.640901922941091e-13,0,-0.075,-0.08,-0.08
15.74,-0.08,-3.640902721914894e-13,0,-0.075,-0.08,-0.08
15.75,-0.08,-3.640903515630399e-13,0,-0.075,-0.08,-0.08
15.76,-0.08,-3.640904304087606e-13,0,-0.075,-0.08,-0.08
15.77,-0.08,-3.640905087286516e-13,0,-0.075,-0.08,-0.08
15.78,-0.08,-3.640905865227128e-13,0,-0.075,-0.08,-0.08
15.79,-0.08,-3.640906637909442e-13,0,-0.075,-0.08,-0.08
15.8,-0.08,-3.640907405333459e-13,0,-0.075,-0.08,-0.08
15.81,-0.08,-3.640908167499179e-13,0,-0.075,-0.08,-0.08
15.82,-0.08,-3.640908924406601e-13,0,-0.075,-0.08,-0.08
15.83,-0.08,-3.640909677386815e-13,0,-0.075,-0.08,-0.08
15.84,-0.08,-3.640910429914359e-13,0,-0.075,-0.08,-0.08
15.85,-0.08,-3.640911177871193e-13,0,-0.075,-0.08,-0.08
15.86,-0.08,-3.640911921257317e-13,0,-0.075,-0.08,-0.08
15.87,-0.08,-3.64091266007273e-13,0,-0.075,-0.08,-0.08
15.88,-0.08,-3.640913394317434e-13,0,-0.075,-0.08,-0.08
15.89,-0.08,-3.640914123991427e-13,0,-0.075,-0.08,-0.08
15.9,-0.08,-3.640914849094709e-13,0,-0.075,-0.08,-0.08
15.91,-0.08,-3.640915569627282e-13,0,-0.075,-0.08,-0.08
15.92,-0.08,-3.640916285589145e-13,0,-0.075,-0.08,-0.08
15.93,-0.08,-3.640916996980297e-13,0,-0.075,-0.08,-0.08
15.94,-0.08,-3.640917703800739e-13,0,-0.075,-0.08,-0.08
15.95,-0.08,-3.640918406050472e-13,0,-0.075,-0.08,-0.08
15.96,-0.08,-3.640919103729494e-13,0,-0.075,-0.08,-0.08
15.97,-0.08,-3.640919796837806e-13,0,-0.075,-0.08,-0.08
