"time","l2.v","vc.i","vc.is_peak","vc.v_pulse","vc.vs_peak","vc.v"
66.28,-0.08,-5.603383397487837e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.29000000000001,-0.08,-5.603384117486616e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.3,-0.08,-5.60338483220713e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.31,-0.08,-5.603385541689921e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.31999999999999,-0.08,-5.603386245975523e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.33,-0.08,-5.603386945104477e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.34,-0.08,-5.603387639117322e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.34999999999999,-0.08,-5.603388328054594e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.36,-0.08,-5.603389011956832e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.37,-0.08,-5.603389690864575e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.38,-0.08,-5.603390364818359e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.39,-0.08,-5.603391033858726e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.40000000000001,-0.08,-5.603391698026214e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.41,-0.08,-5.603392357361357e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.42,-0.08,-5.603393011904698e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.43000000000001,-0.08,-5.603393661696775e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.44,-0.08,-5.603394306778124e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.45,-0.08,-5.603394947189284e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.45999999999999,-0.08,-5.603395582970793e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.47,-0.08,-5.603396214163192e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.48,-0.08,-5.603396840807017e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.48999999999999,-0.08,-5.603397462942805e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.5,-0.08,-5.603398080611097e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.51000000000001,-0.08,-5.60339869385243e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.52,-0.08,-5.603399302707343e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.53,-0.08,-5.603399907216375e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.54000000000001,-0.08,-5.603400507420063e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.55,-0.08,-5.603401103358944e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.56,-0.08,-5.603401695073558e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.56999999999999,-0.08,-5.603402282604444e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.58,-0.08,-5.603402865992141e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.59,-0.08,-5.603403445277185e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.59999999999999,-0.08,-5.603404020500116e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.61,-0.08,-5.603404591701471e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.62,-0.08,-5.603405158921788e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.63,-0.08,-5.603405722201608e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.64,-0.08,-5.603406281581467e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.65000000000001,-0.08,-5.603406837101905e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.66,-0.08,-5.603407388803458e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.67,-0.08,-5.603407936726668e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.68000000000001,-0.08,-5.60340847941317e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.69,-0.08,-5.603409011909248e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.7,-0.08,-5.603409540475409e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.70999999999999,-0.08,-5.603410065149084e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.72,-0.08,-5.603410585967715e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.73,-0.08,-5.603411102968732e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.73999999999999,-0.08,-5.603411616189576e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.75,-0.08,-5.603412125667683e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.76000000000001,-0.08,-5.603412631440489e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.77,-0.08,-5.60341313354543e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.78,-0.08,-5.603413632019942e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.79000000000001,-0.08,-5.603414126901463e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.8,-0.08,-5.60341461822743e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.81,-0.08,-5.60341510603528e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.81999999999999,-0.08,-5.603415590362446e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.83,-0.08,-5.603416071246366e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.84,-0.08,-5.603416548724478e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.84999999999999,-0.08,-5.603417022834219e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.86,-0.08,-5.603417493613022e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.87,-0.08,-5.603417961098328e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.88,-0.08,-5.603418425327569e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.89,-0.08,-5.603418886338184e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.90000000000001,-0.08,-5.603419344167611e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.91,-0.08,-5.603419798853283e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.92,-0.08,-5.603420250432641e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.93000000000001,-0.08,-5.603420698943117e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.94,-0.08,-5.603421144422151e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.95,-0.08,-5.603421586907178e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.95999999999999,-0.08,-5.603422026435631e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.97,-0.08,-5.603422463044955e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.98,-0.08,-5.603422896772578e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
66.98999999999999,-0.08,-5.603423327655943e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67,-0.08,-5.603423755732482e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.01000000000001,-0.08,-5.603424181039634e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.02,-0.08,-5.603424603614835e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.03,-0.08,-5.603425023495519e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.04000000000001,-0.08,-5.603425440719127e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.05,-0.08,-5.603425855323093e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.06,-0.08,-5.603426267344855e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.06999999999999,-0.08,-5.603426676821847e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.08,-0.08,-5.603427083791505e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.09,-0.08,-5.60342748829127e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.09999999999999,-0.08,-5.603427890358576e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.11,-0.08,-5.60342829003086e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.12,-0.08,-5.603428687345557e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.13,-0.08,-5.603429082340104e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.14,-0.08,-5.60342947505194e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.15000000000001,-0.08,-5.603429865518499e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.16,-0.08,-5.603430253777218e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.17,-0.08,-5.603430639865534e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.18000000000001,-0.08,-5.603431023820882e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.19,-0.08,-5.603431405680703e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.2,-0.08,-5.603431785482428e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.20999999999999,-0.08,-5.603432163263497e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.22,-0.08,-5.603432539061343e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.23,-0.08,-5.603432912913406e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.23999999999999,-0.08,-5.603433284857123e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.25,-0.08,-5.603433654929928e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.26000000000001,-0.08,-5.60343402316926e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.27,-0.08,-5.603434389612551e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.28,-0.08,-5.603434754297243e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.29000000000001,-0.08,-5.60343511726077e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.3,-0.08,-5.603435478540569e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.31,-0.08,-5.603435838174074e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.31999999999999,-0.08,-5.603436196198727e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.33,-0.08,-5.603436552651959e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.34,-0.08,-5.603436907571208e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.34999999999999,-0.08,-5.603437260993914e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.36,-0.08,-5.60343761295751e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.37,-0.08,-5.603437963499432e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.38,-0.08,-5.60343831265712e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.39,-0.08,-5.603438660468006e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.40000000000001,-0.08,-5.603439006969531e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.41,-0.08,-5.603439352199131e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.42,-0.08,-5.603439696194239e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.43000000000001,-0.08,-5.603440038992291e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.44,-0.08,-5.60344038063073e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.45,-0.08,-5.603440721146987e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.45999999999999,-0.08,-5.603441060578503e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.47,-0.08,-5.60344140981597e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.48,-0.08,-5.603441757357358e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.48999999999999,-0.08,-5.603442103163284e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.5,-0.08,-5.603442447233755e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.51000000000001,-0.08,-5.603442789568769e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.52,-0.08,-5.603443130168323e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.53,-0.08,-5.603443469032421e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.54000000000001,-0.08,-5.603443806161061e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.55,-0.08,-5.603444141554242e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.56,-0.08,-5.603444475211966e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.56999999999999,-0.08,-5.603444807134233e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.58,-0.08,-5.603445137321042e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.59,-0.08,-5.603445465772391e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.59999999999999,-0.08,-5.603445792488285e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.61,-0.08,-5.603446117468721e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.62,-0.08,-5.603446440713696e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.63,-0.08,-5.603446762223218e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.64,-0.08,-5.603447081997278e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.65000000000001,-0.08,-5.603447400035885e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.66,-0.08,-5.603447716339029e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.67,-0.08,-5.603448030906719e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.68000000000001,-0.08,-5.60344834373895e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.69,-0.08,-5.603448654835723e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.7,-0.08,-5.603448964197038e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.70999999999999,-0.08,-5.603449271822896e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.72,-0.08,-5.603449577713296e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.73,-0.08,-5.603449881868238e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.73999999999999,-0.08,-5.603450184287722e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.75,-0.08,-5.60345048497175e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.76000000000001,-0.08,-5.603450783920318e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.77,-0.08,-5.60345108113343e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.78,-0.08,-5.603451376611083e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.79000000000001,-0.08,-5.603451670353278e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.8,-0.08,-5.603451962360016e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.81,-0.08,-5.603452252631296e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.81999999999999,-0.08,-5.603452541167119e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.83,-0.08,-5.603452827967483e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.84,-0.08,-5.60345311303239e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.84999999999999,-0.08,-5.60345339636184e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.86,-0.08,-5.603453677955831e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.87,-0.08,-5.603453957814365e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.88,-0.08,-5.60345423593744e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.89,-0.08,-5.603454512325058e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.90000000000001,-0.08,-5.603454786977217e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.91,-0.08,-5.603455059893921e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.92,-0.08,-5.603455331075165e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.93000000000001,-0.08,-5.603455600520953e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.94,-0.08,-5.603455868231283e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.95,-0.08,-5.603456134206153e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.95999999999999,-0.08,-5.603456398445567e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.97,-0.08,-5.603456660949523e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.98,-0.08,-5.603456921718022e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
67.98999999999999,-0.08,-5.603457180751061e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68,-0.08,-5.603457438048644e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.01000000000001,-0.08,-5.60345769361077e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.02,-0.08,-5.603457947437437e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.03,-0.08,-5.603458199528647e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.04000000000001,-0.08,-5.603458449884397e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.05,-0.08,-5.603458698504693e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.06,-0.08,-5.603458945389528e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.06999999999999,-0.08,-5.603459190538906e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.08,-0.08,-5.603459433952826e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.09,-0.08,-5.603459675631289e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.09999999999999,-0.08,-5.603459915574295e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.11,-0.08,-5.603460153781843e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.12,-0.08,-5.603460390253932e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.13,-0.08,-5.603460624990564e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.14,-0.08,-5.603460857991738e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.15000000000001,-0.08,-5.603461089257454e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.16,-0.08,-5.603461318787712e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.17,-0.08,-5.603461546582514e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.18000000000001,-0.08,-5.603461772641856e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.19,-0.08,-5.60346199696574e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.2,-0.08,-5.603462219554169e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.20999999999999,-0.08,-5.603462440407139e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.22,-0.08,-5.603462659524652e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.23,-0.08,-5.603462876906705e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.23999999999999,-0.08,-5.6034630925533e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.25,-0.08,-5.603463306464439e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.26000000000001,-0.08,-5.60346351864012e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.27,-0.08,-5.603463729080343e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.28,-0.08,-5.603463937785108e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.29000000000001,-0.08,-5.603464144754417e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.3,-0.08,-5.603464349988268e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.31,-0.08,-5.60346455348666e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.31999999999999,-0.08,-5.603464755249593e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.33,-0.08,-5.603464955277069e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.34,-0.08,-5.603465153569088e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.34999999999999,-0.08,-5.603465350125649e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.36,-0.08,-5.603465544946752e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.37,-0.08,-5.603465738032397e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.38,-0.08,-5.603465929382586e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.39,-0.08,-5.603466118997316e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.40000000000001,-0.08,-5.603466306876589e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.41,-0.08,-5.603466493020402e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.42,-0.08,-5.603466677428759e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.43000000000001,-0.08,-5.603466860101659e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.44,-0.08,-5.603467041039099e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.45,-0.08,-5.603467220241081e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.45999999999999,-0.08,-5.603467406128052e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.47,-0.08,-5.603467603666471e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.48,-0.08,-5.603467799899609e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.48999999999999,-0.08,-5.603467994827465e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.5,-0.08,-5.603468188450039e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.51000000000001,-0.08,-5.60346838076733e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.52,-0.08,-5.603468571779342e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.53,-0.08,-5.603468761486072e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.54000000000001,-0.08,-5.603468949887521e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.55,-0.08,-5.603469136983686e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.56,-0.08,-5.603469322774572e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.56999999999999,-0.08,-5.603469507260174e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.58,-0.08,-5.603469690440495e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.59,-0.08,-5.603469872315533e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.59999999999999,-0.08,-5.603470052885292e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.61,-0.08,-5.60347023214977e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
68.62,-0.08,-5.603470410108965e-13,-8.249171691284045e-12,-0.05999999999999999,-0.06499999999999999,-0.08
